DATE,TIME,TEMPERATURE,DEWPOT,HUMIDITY,WIND,WIND_SPEED,WIND_GUST,PRESSURE,PRECIPITATION,CONDITION,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
7/6/2007,1:30 AM,59,55,88,SSW,13,0,29.6,0,1,0.2,0.116,243.6,1,0,1,0
7/6/2007,2:00 AM,59,55,88,SSW,13,0,29.6,0,1,0.292,0.246,242.24,1.6,0,1,0
7/6/2007,2:30 AM,59,57,94,SSW,12,0,29.6,0,1,0.276,0.218,243.06,1.4,0,1,0
7/6/2007,3:00 AM,59,57,94,SSW,14,0,29.57,0,1,0.128,0,240.87,0.6,0,0,0
7/6/2007,3:30 AM,59,57,94,SSW,12,0,29.57,0,1,0.252,0.142,241.71,1.2,0,0,0
7/6/2007,4:00 AM,59,57,94,SW,13,0,29.57,0,1,0.128,0,241.4,0.6,0,0,0
7/6/2007,4:30 AM,59,57,94,SW,13,0,29.57,0,1,0.23,0.12,241.31,1,0,0,0
7/6/2007,5:00 AM,61,59,94,SW,13,0,29.57,0,1,0.2,0.088,241.08,0.8,0,0,0
7/6/2007,5:30 AM,61,57,88,WSW,10,0,29.57,0,1,0.224,0.12,241.47,1,0,0,0
7/6/2007,6:00 AM,61,57,88,WSW,12,0,29.57,0,1,1.194,0,240.38,4.8,0,0,18
7/6/2007,6:30 AM,59,55,88,W,8,0,29.6,0,1,0.206,0.088,240.74,1,0,0,0
7/6/2007,7:00 AM,59,55,88,WSW,14,0,29.6,0,1,0.46,0.28,241.79,2.2,0,1,0
7/6/2007,7:30 AM,59,54,82,W,10,0,29.6,0,1,0.372,0.212,240.09,1.8,0,1,0
7/6/2007,8:00 AM,59,54,82,W,13,0,29.6,0,1,0.358,0.238,241.31,1.8,0,1,0
7/6/2007,8:30 AM,59,52,77,WSW,13,0,29.63,0,1,1.34,0.09,240.08,5.6,0,1,18
7/6/2007,9:00 AM,61,52,72,WSW,12,0,29.63,0,1,1.404,0.316,238.29,6,0,2,17
7/6/2007,9:30 AM,63,54,72,WSW,15,0,29.63,0,1,0.196,0.1,238.44,1,0,1,0
7/6/2007,10:00 AM,63,52,68,WSW,15,26,29.63,0,1,0.194,0.098,238.32,0.8,0,1,0
7/6/2007,10:30 AM,63,52,68,W,15,0,29.63,0,1,0.238,0.106,237.39,1,0,0,0
7/6/2007,11:00 AM,64,52,64,W,16,0,29.63,0,1,0.126,0,238.78,0.6,0,0,0
7/6/2007,11:30 AM,64,52,64,WSW,16,0,29.63,0,1,0.298,0.214,238.9,1.4,0,0,0
7/6/2007,12:00 PM,66,50,56,WSW,15,0,29.63,0,1,0.126,0,238.53,0.6,0,0,0
7/6/2007,12:30 PM,68,50,52,W,18,0,29.66,0,1,0.226,0.116,240.15,1,0,0,0
7/6/2007,1:00 PM,68,50,52,WSW,18,0,29.66,0,1,0.206,0.09,240.7,1,0,0,0
7/6/2007,1:30 PM,68,48,49,WSW,18,0,29.66,0,1,0.168,0,240.16,0.8,0,0,0
7/6/2007,2:00 PM,70,50,49,W,14,26,29.66,0,1,0.126,0,238.28,0.6,0,0,0
7/6/2007,2:30 PM,72,50,46,WSW,18,0,29.66,0,1,0.208,0.108,240.51,1,0,1,0
7/6/2007,3:00 PM,72,50,46,WSW,18,0,29.66,0,1,0.308,0.242,241.05,1.6,0,2,0
7/6/2007,3:30 PM,70,50,49,W,15,0,29.66,0,1,0.274,0.218,242.69,1.4,0,2,0
7/6/2007,4:00 PM,72,48,43,W,17,0,29.66,0,1,0.298,0.246,241.95,1.6,0,1,0
7/6/2007,4:30 PM,72,48,43,W,18,0,29.66,0,1,0.198,0.108,241.23,1,0,1,0
7/6/2007,5:00 PM,72,48,43,W,18,0,29.66,0,0,0.292,0.248,242.3,1.6,0,2,0
7/6/2007,5:30 PM,70,46,43,W,16,0,29.66,0,0,0.196,0.106,240.86,1,0,1,0
7/6/2007,6:00 PM,70,48,46,W,16,0,29.66,0,0,0.27,0.21,240.86,1.4,0,1,0
7/6/2007,6:30 PM,70,48,46,W,16,0,29.66,0,0,1.316,0.108,240.83,5.4,0,0,18
7/6/2007,7:00 PM,68,46,46,W,14,0,29.69,0,0,0.398,0.232,241.17,2.8,0,0,0
7/6/2007,7:30 PM,68,48,49,W,13,0,29.69,0,0,0.356,0.08,239.05,1.6,0,2,0
7/6/2007,8:00 PM,68,48,49,WSW,14,0,29.69,0,0,0.544,0.356,242.65,2.6,1,0,0
7/6/2007,8:30 PM,66,46,49,W,13,0,29.66,0,0,2.97,0.284,235.39,13.4,17,0,17
7/6/2007,9:00 PM,64,46,52,W,9,0,29.69,0,0,2.078,0.506,240.93,8.8,1,1,18
7/6/2007,9:30 PM,63,46,55,W,9,0,29.69,0,0,5.554,0.196,238,23.4,38,30,17
7/6/2007,10:00 PM,59,46,63,W,7,0,29.69,0,0,2.22,0.284,240.04,9.4,1,21,0
7/6/2007,10:30 PM,57,46,67,W,5,0,29.72,0,0,0.642,0.106,241.91,2.6,1,1,0
7/6/2007,11:00 PM,55,46,72,W,6,0,29.72,0,0,0.396,0.218,242.69,1.8,0,1,0
7/6/2007,11:30 PM,57,46,67,W,5,0,29.72,0,0,0.386,0,242.86,1.6,0,3,0
7/7/2007,12:00 AM,57,46,67,WNW,5,0,29.69,0,0,4.094,0,238.92,17,0,1,0
7/7/2007,12:30 AM,55,46,72,W,2,0,29.69,0,0,1.532,0.09,241.82,6.2,0,0,0
7/7/2007,1:00 AM,55,48,77,W,3,0,29.69,0,0,2.79,0.252,240.91,12,0,26,18
7/7/2007,1:30 AM,55,48,77,W,3,0,29.69,0,0,2.338,0.252,238.96,9.8,0,17,18
7/7/2007,2:00 AM,55,48,77,W,3,0,29.69,0,0,1.63,0.244,241.94,6.8,0,5,18
7/7/2007,2:30 AM,55,46,72,W,5,0,29.69,0,0,0.212,0.104,239.61,1,0,1,0
7/7/2007,3:00 AM,54,48,82,W,3,0,29.69,0,0,0.126,0,240.79,0.6,0,0,0
7/7/2007,3:30 AM,55,48,77,W,3,0,29.72,0,0,0.184,0.08,242.06,0.8,0,0,0
7/7/2007,4:00 AM,55,48,77,WSW,3,0,29.69,0,0,0.13,0,241.82,0.6,0,0,0
7/7/2007,4:30 AM,55,48,77,W,3,0,29.72,0,1,0.198,0.098,241.88,0.8,0,2,0
7/7/2007,5:00 AM,55,50,82,WSW,3,0,29.72,0,1,0.386,0.34,241.99,2,0,1,0
7/7/2007,5:30 AM,57,48,72,VAR,2,0,29.72,0,1,0.182,0.096,242.04,0.8,0,1,0
7/7/2007,6:00 AM,57,50,77,W,6,0,29.72,0,1,0.302,0.224,243.14,1.6,0,1,0
7/7/2007,6:30 AM,57,50,77,WSW,3,0,29.72,0,1,0.11,0,242.13,0.4,0,0,0
7/7/2007,7:00 AM,57,50,77,WSW,3,0,29.72,0,1,0.292,0.132,241.94,1.4,0,1,0
7/7/2007,7:30 AM,57,52,82,W,3,0,29.72,0,0,1.562,0.07,237.78,6.4,0,0,18
7/7/2007,8:00 AM,59,52,77,WSW,5,0,29.72,0,1,1.43,0.178,239.1,6,0,2,18
7/7/2007,8:30 AM,59,52,77,W,3,0,29.75,0,1,1.394,0.094,239.17,5.8,0,1,17
7/7/2007,9:00 AM,61,52,72,W,5,0,29.75,0,1,1.256,0.072,239.73,5.2,0,0,17
7/7/2007,9:30 AM,61,52,72,VAR,2,0,29.72,0,1,1.294,0.088,237.19,5.4,0,0,17
7/7/2007,10:00 AM,61,50,68,W,3,0,29.75,0,1,0.222,0.076,239.58,1,0,0,0
7/7/2007,10:30 AM,61,50,68,SSW,5,0,29.75,0,1,0.19,0,239.14,0.8,0,0,0
7/7/2007,11:00 AM,61,48,63,SW,6,0,29.75,0,1,0.214,0,239.6,1,0,0,0
7/7/2007,11:30 AM,63,48,59,SW,6,0,29.75,0,1,0.28,0.08,236.78,1.2,0,1,0
7/7/2007,12:00 PM,64,50,59,W,6,0,29.75,0,1,0.502,0.084,237.94,2,0,1,0
7/7/2007,12:30 PM,64,50,59,WSW,6,0,29.75,0,1,0.35,0.2,238.13,1.6,0,0,0
7/7/2007,1:00 PM,64,52,64,W,8,0,29.75,0,1,0.266,0.102,238.55,1.2,0,0,0
7/7/2007,1:30 PM,64,52,64,WSW,7,0,29.75,0,1,1.546,0.232,238.06,6.4,0,0,17
7/7/2007,2:00 PM,66,48,52,SW,6,0,29.75,0,1,1.39,0.192,239.57,5.8,0,0,18
7/7/2007,2:30 PM,68,50,52,WSW,9,0,29.75,0,1,1.636,0.408,239.7,7,0,1,17
7/7/2007,3:00 PM,70,50,49,SW,9,0,29.75,0,1,1.344,0.22,239.05,5.6,0,1,17
7/7/2007,3:30 PM,70,52,53,VAR,7,0,29.75,0,1,0.4,0.216,240.24,1.8,0,0,0
7/7/2007,4:00 PM,70,50,49,WNW,6,0,29.75,0,1,0.29,0.202,235.82,1.4,0,0,0
7/7/2007,4:30 PM,70,52,53,NW,7,0,29.75,0,1,0.23,0.118,240.5,1,0,0,0
7/7/2007,5:00 PM,70,50,49,NW,6,0,29.72,0,1,0.308,0.126,240.3,1.4,1,0,0
7/7/2007,5:30 PM,72,52,50,VAR,1,0,29.72,0,1,0.382,0.228,240.91,2,1,1,0
7/7/2007,6:00 PM,72,50,46,VAR,5,0,29.72,0,1,0.728,0.336,239.23,3.2,2,1,0
7/7/2007,6:30 PM,70,50,49,WNW,6,0,29.72,0,1,2.692,0.214,237.94,11.2,37,1,0
7/7/2007,7:00 PM,70,50,49,WNW,7,0,29.72,0,1,0.236,0.122,241.12,1,0,0,0
7/7/2007,7:30 PM,70,50,49,WNW,5,0,29.72,0,1,0.378,0.144,241.48,1.6,0,0,0
7/7/2007,8:00 PM,68,48,49,NNW,6,0,29.72,0,1,1.522,0.218,240.53,6.4,0,0,18
7/7/2007,8:30 PM,68,50,52,NW,6,0,29.72,0,1,1.71,0.306,239.41,7.2,0,1,17
7/7/2007,9:00 PM,66,50,56,WNW,3,0,29.72,0,1,1.392,0.09,240.64,5.8,0,2,17
7/7/2007,9:30 PM,66,50,56,WNW,2,0,29.72,0,1,1.386,0.08,238.19,5.8,0,1,18
7/7/2007,10:00 PM,64,50,59,NW,2,0,29.75,0,0,1.26,0,237.79,5.2,0,0,17
7/7/2007,10:30 PM,64,50,59,WNW,3,0,29.75,0,0,1.332,0.06,237.99,5.6,0,0,17
7/7/2007,11:00 PM,64,48,56,NW,7,0,29.75,0,0,1.31,0,240.87,5.4,0,0,18
7/7/2007,11:30 PM,63,48,59,NNW,6,0,29.75,0,0,0.49,0,240.92,2.4,0,0,0
7/8/2007,12:00 AM,61,48,63,N,6,0,29.75,0,0,0.212,0,238.03,0.8,0,0,0
7/8/2007,12:30 AM,61,48,63,N,6,0,29.75,0,0,0.364,0.196,240.24,1.6,0,1,0
7/8/2007,1:00 AM,61,46,59,N,6,0,29.75,0,0,0.288,0.096,240.8,1.2,0,1,0
7/8/2007,1:30 AM,61,46,59,N,6,0,29.75,0,0,0.322,0.108,240.99,1.4,0,0,0
7/8/2007,2:00 AM,61,46,59,N,6,0,29.75,0,0,0.32,0.116,243.14,1.4,0,0,0
7/8/2007,2:30 AM,61,50,68,NNE,7,0,29.75,0,0,1.244,0.21,241.03,5.2,0,0,0
7/8/2007,3:00 AM,59,50,72,NNE,6,0,29.75,0,1,1.31,0.108,242.36,5.4,0,0,18
7/8/2007,3:30 AM,59,50,72,NNE,6,0,29.75,0,1,1.368,0.222,240.69,5.6,0,2,18
7/8/2007,4:00 AM,57,50,77,NNE,5,0,29.75,0,1,1.328,0.156,242.28,5.4,0,1,18
7/8/2007,4:30 AM,57,50,77,NNE,3,0,29.75,0,1,0.282,0.212,242.53,1.4,0,1,0
7/8/2007,5:00 AM,59,52,77,NNE,5,0,29.75,0,1,0.206,0.108,242.47,1,0,1,0
7/8/2007,5:30 AM,59,50,72,NE,5,0,29.75,0,1,0.31,0.244,243.02,1.6,0,1,0
7/8/2007,6:00 AM,57,52,82,NNE,6,0,29.72,0,1,0.234,0.128,244.12,1,0,0,0
7/8/2007,6:30 AM,59,52,77,NNE,5,0,29.72,0,1,0.308,0.23,243.67,1.6,0,0,0
7/8/2007,7:00 AM,59,48,67,NNE,5,0,29.75,0,1,0.136,0,243.27,0.6,0,0,0
7/8/2007,7:30 AM,61,50,68,NNE,7,0,29.72,0,1,0.134,0,242.9,0.6,0,0,0
7/8/2007,8:00 AM,61,50,68,NNE,7,0,29.75,0,1,0.3,0.196,244.36,1.6,0,1,0
7/8/2007,8:30 AM,61,50,68,NE,6,0,29.72,0,0,0.378,0.346,242.3,2,0,1,0
7/8/2007,9:00 AM,63,48,59,NE,6,0,29.72,0,0,0.298,0.24,242.08,1.6,0,1,0
7/8/2007,9:30 AM,63,48,59,NNE,8,0,29.72,0,0,0.132,0,240.25,0.6,0,0,0
7/8/2007,10:00 AM,64,52,64,NNE,7,0,29.72,0,0,0.218,0.072,240.91,1,0,0,0
7/8/2007,10:30 AM,66,48,52,NNE,6,0,29.72,0,1,0.272,0.094,239.94,1.2,0,0,0
7/8/2007,11:00 AM,66,50,56,ENE,5,0,29.72,0,1,6.17,0,230.58,26.8,0,36,16
7/8/2007,11:30 AM,68,50,52,ENE,5,0,29.72,0,1,1.432,0.048,237.4,6,0,2,17
7/8/2007,12:00 PM,68,50,52,NNE,5,0,29.69,0,1,0.536,0.206,239.58,2.4,1,3,0
7/8/2007,12:30 PM,70,50,49,NNE,6,0,29.69,0,1,0.422,0.098,238.15,1.8,1,0,0
7/8/2007,1:00 PM,68,50,52,N,5,0,29.69,0,1,0.328,0.112,240.77,1.4,1,0,0
7/8/2007,1:30 PM,68,52,56,N,3,0,29.69,0,0,0.234,0.068,241.47,1,1,0,0
7/8/2007,2:00 PM,68,50,52,NNW,7,0,29.69,0,1,0.246,0.062,239.44,1,0,0,0
7/8/2007,2:30 PM,66,50,56,NNW,14,0,29.69,0,1,1.368,0.144,238.36,5.8,0,1,17
7/8/2007,3:00 PM,68,52,56,NW,14,0,29.69,0,1,0.338,0.226,241.03,1.6,0,2,0
7/8/2007,3:30 PM,64,52,64,NNW,16,0,29.69,0,1,0.334,0.222,240.11,1.6,0,2,0
7/8/2007,4:00 PM,64,55,73,N,13,0,29.69,0,1,0.206,0.082,240.18,1,0,0,0
7/8/2007,4:30 PM,64,54,68,NNW,13,0,29.66,0,1,0.212,0.08,239.44,1,0,0,0
7/8/2007,5:00 PM,63,54,72,NNW,10,0,29.66,0,1,0.234,0.112,240.27,1,0,0,0
7/8/2007,5:30 PM,61,55,82,VAR,6,0,29.69,0,1,2.592,0.144,235.86,11.2,0,22,17
7/8/2007,6:00 PM,59,55,88,NNW,7,0,29.66,0,1,1.468,0.14,237.77,6.4,0,19,5
7/8/2007,6:30 PM,59,55,88,NNW,12,0,29.66,0,1,3.154,0.422,236.47,14.6,0,26,0
7/8/2007,7:00 PM,59,55,88,NNW,7,0,29.66,0,1,0.45,0.294,240.7,2.2,2,1,0
7/8/2007,7:30 PM,59,55,88,NNW,8,0,29.66,0,1,0.294,0.114,238.67,1.2,1,0,0
7/8/2007,8:00 PM,59,55,88,NW,8,0,29.66,0,1,0.268,0.052,240.12,1.2,2,0,0
7/8/2007,8:30 PM,59,55,88,NW,7,0,29.66,0,1,2.384,0,237.77,10,38,0,0
7/8/2007,9:00 PM,59,55,88,NW,7,0,29.69,0,1,0.23,0.084,239.39,1,0,1,0
7/8/2007,9:30 PM,59,55,88,NW,5,0,29.66,0,0,0.232,0.112,240.25,1,0,0,0
7/8/2007,10:00 PM,57,54,88,WNW,6,0,29.69,0,0,0.32,0.24,240.78,1.6,0,1,0
7/8/2007,10:30 PM,57,54,88,WNW,5,0,29.69,0,0,1.27,0.086,240.09,5.2,0,1,17
7/8/2007,11:00 PM,55,54,94,WNW,5,17,29.69,0,0,0.458,0.086,240.45,2.6,0,1,0
7/8/2007,11:30 PM,54,52,94,W,3,0,29.69,0,0,0.932,0.144,241.99,3.8,0,0,0
7/9/2007,12:00 AM,54,50,88,W,3,0,29.69,0,0,1.828,0.092,240.5,7.6,0,0,18
7/9/2007,12:30 AM,52,50,94,W,3,0,29.69,0,0,1.742,0,241.33,7.2,0,0,17
7/9/2007,1:00 AM,52,50,94,W,5,0,29.69,0,0,0.21,0.09,243.17,1,0,0,0
7/9/2007,1:30 AM,52,50,94,W,5,0,29.69,0,0,0.232,0.122,243.76,1.2,0,2,0
7/9/2007,2:00 AM,52,50,94,W,5,0,29.69,0,0,0.304,0.236,241.57,1.6,0,1,0
7/9/2007,2:30 AM,52,50,94,W,5,0,29.69,0,0,0.23,0.116,241.75,1,0,0,0
7/9/2007,3:00 AM,50,48,94,W,6,0,29.69,0,0,0.178,0,241.91,0.8,0,0,0
7/9/2007,3:30 AM,50,48,94,SSW,2,0,29.69,0,0,0.226,0.08,242.44,1.2,0,0,0
7/9/2007,4:00 AM,50,48,94,CALM,0,0,29.69,0,0,0.236,0.116,242.15,1,0,0,0
7/9/2007,4:30 AM,50,48,94,SSW,3,0,29.69,0,0,0.318,0.234,241.21,1.6,0,2,0
7/9/2007,5:00 AM,52,50,94,SSW,3,0,29.69,0,1,0.208,0.102,241.4,1,0,2,0
7/9/2007,5:30 AM,50,50,100,W,1,0,29.66,0,1,0.282,0.204,241.8,1.4,0,2,0
7/9/2007,6:00 AM,52,50,94,CALM,0,0,29.66,0,1,0.25,0.124,244.2,1.2,0,0,0
7/9/2007,6:30 AM,54,52,94,SW,1,0,29.66,0,1,0.234,0.122,243.87,1,0,0,0
7/9/2007,7:00 AM,54,52,94,VAR,2,0,29.66,0,1,0.136,0,242.16,0.6,0,0,0
7/9/2007,7:30 AM,55,54,94,WSW,7,0,29.66,0,1,1.298,0.104,237.54,5.4,0,0,17
7/9/2007,8:00 AM,55,54,94,W,5,0,29.66,0,1,1.412,0.182,237.63,6,0,2,17
7/9/2007,8:30 AM,57,52,82,W,6,0,29.66,0,1,0.808,0.226,238.8,4,0,1,10
7/9/2007,9:00 AM,57,52,82,WSW,7,0,29.66,0,1,1.258,0.094,236.96,5.2,0,0,17
7/9/2007,9:30 AM,59,52,77,SW,5,0,29.66,0,1,1.172,0,237.67,4.8,0,0,17
7/9/2007,10:00 AM,59,52,77,WSW,9,0,29.66,0,1,1.304,0.046,238.77,5.4,0,0,17
7/9/2007,10:30 AM,61,52,72,W,9,0,29.66,0,1,1.32,0.068,236.57,5.6,0,0,17
7/9/2007,11:00 AM,63,48,59,SW,10,0,29.66,0,1,1.314,0.072,237.52,5.4,0,0,17
7/9/2007,11:30 AM,57,50,77,SSW,8,0,29.66,0,1,1.294,0.078,238.28,5.4,0,1,17
7/9/2007,12:00 PM,57,52,82,SW,6,0,29.66,0,1,1.3,0.072,240.6,5.4,0,1,17
7/9/2007,12:30 PM,61,54,77,SW,8,0,29.66,0,1,0.236,0.066,240.08,1,0,0,0
7/9/2007,1:00 PM,63,55,77,SSW,12,0,29.63,0,1,0.338,0.19,238.79,1.6,0,0,0
7/9/2007,1:30 PM,64,52,64,S,9,0,29.63,0,1,0.254,0.096,240.36,1.2,0,0,0
7/9/2007,2:00 PM,57,50,77,NNW,16,0,29.66,0,1,0.156,0,238.23,0.8,0,0,0
7/9/2007,2:30 PM,54,50,88,VAR,10,0,29.66,0,1,0.244,0.078,238.56,1,0,1,0
7/9/2007,3:00 PM,54,50,88,NW,10,0,29.66,0,1,0.308,0.186,240.55,1.4,0,1,0
7/9/2007,3:30 PM,55,52,88,W,6,0,29.63,0,1,0.328,0.212,239.91,1.6,0,1,0
7/9/2007,4:00 PM,59,54,82,W,10,0,29.63,0,1,0.256,0.096,240.74,1.2,0,0,0
7/9/2007,4:30 PM,63,52,68,W,9,0,29.63,0,1,1.536,0.134,239.63,6.4,0,0,18
7/9/2007,5:00 PM,63,52,68,WSW,10,0,29.63,0,1,0.23,0.064,240.14,1,0,0,0
7/9/2007,5:30 PM,64,52,64,W,12,0,29.63,0,1,0.268,0.094,240.36,1.2,0,0,0
7/9/2007,6:00 PM,63,52,68,WSW,10,0,29.63,0,1,0.34,0.226,242.39,1.6,0,1,0
7/9/2007,6:30 PM,61,50,68,WSW,9,0,29.63,0,1,0.432,0.1,243.43,2,0,1,0
7/9/2007,7:00 PM,57,48,72,NW,13,0,29.63,0,1,0.238,0.066,242.07,1,0,0,0
7/9/2007,7:30 PM,57,52,82,WSW,6,0,29.63,0,1,0.43,0,241.4,1.8,0,0,0
7/9/2007,8:00 PM,59,52,77,W,7,0,29.63,0,1,0.74,0.096,242.96,3.8,0,0,0
7/9/2007,8:30 PM,59,52,77,W,12,0,29.66,0,1,0.572,0.108,241.13,3.2,0,0,0
7/9/2007,9:00 PM,57,52,82,W,9,0,29.66,0,1,1.592,0.062,239.81,6.6,0,0,17
7/9/2007,9:30 PM,57,54,88,W,8,0,29.66,0,1,0.654,0.09,241.16,3,0,1,3
7/9/2007,10:00 PM,55,52,88,W,7,0,29.66,0,1,0.568,0.1,239.66,2.4,0,1,0
7/9/2007,10:30 PM,55,50,82,W,8,0,29.69,0,1,2.994,0.136,239.23,12.4,0,0,18
7/9/2007,11:00 PM,54,48,82,W,8,0,29.69,0,1,1.644,0.22,238.03,7,1,0,18
7/9/2007,11:30 PM,52,48,88,WSW,6,0,29.69,0,1,1.496,0.14,239.43,6.2,2,0,17
7/10/2007,12:00 AM,52,48,88,WSW,7,0,29.69,0,0,4.286,0.088,239.76,17.8,38,0,17
7/10/2007,12:30 AM,52,48,88,WSW,6,0,29.69,0,0,1.406,0.234,243.05,5.8,0,1,18
7/10/2007,1:00 AM,52,48,88,WSW,6,0,29.66,0,0,0.298,0.222,238.86,1.6,0,1,0
7/10/2007,1:30 AM,52,48,88,WSW,6,0,29.66,0,0,0.588,0.192,239.93,2.8,0,1,0
7/10/2007,2:00 AM,52,48,88,WSW,6,0,29.66,0,0,0.138,0,240.92,0.6,0,0,0
7/10/2007,2:30 AM,54,50,88,WSW,8,0,29.66,0,0,0.214,0.056,240.73,1,0,0,0
7/10/2007,3:00 AM,54,50,88,WSW,6,0,29.66,0,0,0.236,0.11,240.43,1,0,0,0
7/10/2007,3:30 AM,54,50,88,WSW,9,0,29.66,0,0,0.234,0.114,241.29,1,0,0,0
7/10/2007,4:00 AM,54,50,88,WSW,10,0,29.66,0,0,0.33,0.25,240.84,1.6,0,2,0
7/10/2007,4:30 AM,54,50,88,WSW,10,0,29.66,0,1,0.212,0.104,242.21,1,0,1,0
7/10/2007,5:00 AM,52,50,94,WSW,8,0,29.63,0,1,0.138,0,240.63,0.6,0,0,0
7/10/2007,5:30 AM,52,50,94,WSW,9,0,29.63,0,1,0.24,0.11,240.42,1,0,0,0
7/10/2007,6:00 AM,52,50,94,WSW,8,0,29.63,0,1,0.308,0.218,241.87,1.6,0,0,0
7/10/2007,6:30 AM,52,50,94,SSW,6,0,29.63,0,1,0.202,0.072,243.05,1,0,0,0
7/10/2007,7:00 AM,54,50,88,SW,7,0,29.63,0,1,1.502,0,240.54,6.2,0,0,18
7/10/2007,7:30 AM,54,50,88,SW,10,0,29.63,0,1,1.268,0.09,240,5.2,0,1,17
7/10/2007,8:00 AM,54,48,82,SW,12,0,29.63,0,1,1.398,0.304,237.64,6,0,1,17
7/10/2007,8:30 AM,54,48,82,SW,12,0,29.63,0,1,1.348,0.198,238.67,5.6,0,0,18
7/10/2007,9:00 AM,54,48,82,SSW,9,0,29.63,0,1,1.2,0,240.78,5,0,0,18
7/10/2007,9:30 AM,54,50,88,SSW,8,0,29.63,0,1,0.13,0,239.77,0.6,0,0,0
7/10/2007,10:00 AM,54,50,88,SW,9,0,29.63,0,1,0.128,0,237.86,0.6,0,0,0
7/10/2007,10:30 AM,54,50,88,SSW,8,0,29.63,0,1,0.31,0.23,239.01,1.6,0,1,0
7/10/2007,11:00 AM,55,52,88,SSW,10,0,29.6,0,1,0.362,0.326,237.92,2,0,1,0
7/10/2007,11:30 AM,55,52,88,S,8,0,29.6,0,1,0.222,0.082,239.31,1.2,0,0,0
7/10/2007,12:00 PM,55,52,88,S,8,0,29.6,0,1,0.13,0,238.51,0.6,0,0,0
7/10/2007,12:30 PM,55,52,88,S,7,0,29.6,0,1,0.238,0.108,238.32,1,0,0,0
7/10/2007,1:00 PM,55,54,94,S,5,0,29.6,0,1,0.224,0.11,238.23,1,0,0,0
7/10/2007,1:30 PM,55,52,88,VAR,2,0,29.6,0,1,0.31,0.234,237.88,1.6,0,1,0
7/10/2007,2:00 PM,59,54,82,VAR,1,0,29.6,0,1,0.204,0.102,239.08,1,0,2,0
7/10/2007,2:30 PM,61,55,82,WSW,6,0,29.57,0,1,0.2,0.1,238.74,1,0,1,0
7/10/2007,3:00 PM,63,50,63,WNW,5,0,29.57,0,1,0.228,0.106,236.73,1,0,0,0
7/10/2007,3:30 PM,63,52,68,WSW,7,0,29.57,0,1,0.244,0.14,239.72,1.2,0,0,0
7/10/2007,4:00 PM,61,54,77,NNW,7,0,29.6,0,1,1.25,0.046,238.1,5.2,0,0,18
7/10/2007,4:30 PM,61,54,77,W,6,0,29.6,0,1,0.13,0,239.33,0.6,0,0,0
7/10/2007,5:00 PM,64,54,68,VAR,3,0,29.6,0,1,0.212,0.106,240.14,1,0,1,0
7/10/2007,5:30 PM,64,54,68,VAR,2,0,29.57,0,1,0.3,0.24,240.81,1.6,0,1,0
7/10/2007,6:00 PM,63,54,72,SW,12,0,29.6,0,1,0.302,0.222,241.07,1.6,0,0,0
7/10/2007,6:30 PM,59,57,94,VAR,2,0,29.6,0,1,0.132,0,240.8,0.6,0,0,0
7/10/2007,7:00 PM,63,57,82,SSW,5,0,29.6,0,1,0.462,0,239.88,3.6,0,3,0
7/10/2007,7:30 PM,63,57,82,NW,8,0,29.6,0,1,0.636,0.146,237.87,2.8,0,4,0
7/10/2007,8:00 PM,63,57,82,WNW,6,0,29.6,0,1,0.536,0.174,239.06,2.8,0,0,0
7/10/2007,8:30 PM,61,57,88,W,3,0,29.6,0,1,0.478,0.232,241.03,2.4,0,1,0
7/10/2007,9:00 PM,59,55,88,W,6,0,29.6,0,1,0.684,0.25,240.27,3,0,1,0
7/10/2007,9:30 PM,59,55,88,W,8,0,29.6,0,1,0.45,0.078,241.04,2.2,0,0,0
7/10/2007,10:00 PM,59,55,88,W,7,0,29.63,0,1,5.348,0,235.39,23.2,0,32,17
7/10/2007,10:30 PM,59,55,88,W,7,0,29.63,0,1,3.132,0.194,238.98,13.2,0,24,17
7/10/2007,11:00 PM,57,55,94,W,9,0,29.63,0,1,0.784,0.284,242.8,3.4,0,2,0
7/10/2007,11:30 PM,55,54,94,W,7,0,29.63,0,0,0.214,0.12,244.7,1,0,1,0
7/11/2007,12:00 AM,55,54,94,W,7,0,29.63,0,1,0.468,0.172,243.23,2,0,4,0
7/11/2007,12:30 AM,55,52,88,W,8,0,29.66,0,1,0.124,0,244.05,0.6,0,0,0
7/11/2007,1:00 AM,55,52,88,W,8,0,29.66,0,1,0.246,0.106,242.55,1.2,0,0,0
7/11/2007,1:30 AM,55,52,88,W,8,0,29.66,0,1,0.216,0.096,240.8,1,0,0,0
7/11/2007,2:00 AM,55,52,88,W,8,0,29.66,0,1,0.352,0.278,242.26,1.8,0,2,0
7/11/2007,2:30 AM,55,52,88,WSW,8,0,29.66,0,0,0.194,0.09,242.64,0.8,0,1,0
7/11/2007,3:00 AM,55,52,88,W,8,0,29.63,0,0,0.212,0.094,242.12,1,0,1,0
7/11/2007,3:30 AM,55,52,88,W,7,0,29.63,0,0,0.22,0.076,242.65,1,0,0,0
7/11/2007,4:00 AM,55,52,88,WSW,6,0,29.63,0,0,0.31,0.216,243.04,1.6,0,0,0
